id,city,date,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,eliminator,method,umpire1,umpire2
335982.0,Bangalore,2008-04-18,BB McCullum,venue,0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Kolkata Knight Riders,runs,140.0,N,,Asad Rauf,RE Koertzen
335983.0,Chandigarh,2008-04-19,MEK Hussey,venue,0,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,33.0,N,,MR Benson,SL Shastri
335984.0,Delhi,2008-04-19,MF Maharoof,venue,0,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,bat,Delhi Capitals,runs,9.0,N,,Aleem Dar,GA Pratapkumar
335985.0,Mumbai,2008-04-20,MV Boucher,venue,0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Royal Challengers Bangalore,runs,5.0,N,,SJ Davis,DJ Harper
335986.0,Kolkata,2008-04-20,DJ Hussey,venue,0,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,bat,Kolkata Knight Riders,runs,5.0,N,,BF Bowden,K Hariharan
335987.0,Jaipur,2008-04-21,SR Watson,venue,0,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,runs,6.0,N,,Aleem Dar,RB Tiffin
335988.0,Hyderabad,2008-04-22,V Sehwag,venue,0,Deccan Chargers,Delhi Capitals,Deccan Chargers,bat,Delhi Capitals,runs,9.0,N,,IL Howell,AM Saheba
335989.0,Chennai,2008-04-23,ML Hayden,venue,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Chennai Super Kings,runs,6.0,N,,DJ Harper,GA Pratapkumar
335990.0,Hyderabad,2008-04-24,YK Pathan,venue,0,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,runs,3.0,N,,Asad Rauf,MR Benson
335991.0,Chandigarh,2008-04-25,KC Sangakkara,venue,0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Kings XI Punjab,runs,66.0,N,,Aleem Dar,AM Saheba
335992.0,Bangalore,2008-04-26,SR Watson,venue,0,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,runs,7.0,N,,MR Benson,IL Howell
335993.0,Chennai,2008-04-26,JDP Oram,venue,0,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,Chennai Super Kings,runs,9.0,N,,BF Bowden,AV Jayaprakash
335994.0,Mumbai,2008-04-27,AC Gilchrist,venue,0,Mumbai Indians,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,runs,10.0,N,,Asad Rauf,SL Shastri
335995.0,Chandigarh,2008-04-27,SM Katich,venue,0,Kings XI Punjab,Delhi Capitals,Delhi Daredevils,bat,Kings XI Punjab,runs,4.0,N,,RE Koertzen,I Shivram
335996.0,Bangalore,2008-04-28,MS Dhoni,venue,0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,13.0,N,,BR Doctrove,RB Tiffin
335997.0,Kolkata,2008-04-29,ST Jayasuriya,venue,0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Mumbai Indians,runs,7.0,N,,BF Bowden,AV Jayaprakash
335998.0,Delhi,2008-04-30,GD McGrath,venue,0,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Delhi Capitals,runs,10.0,N,,Aleem Dar,I Shivram
335999.0,Hyderabad,2008-05-01,SE Marsh,venue,0,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,7.0,N,,BR Doctrove,RB Tiffin
336000.0,Jaipur,2008-05-01,SA Asnodkar,venue,0,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Rajasthan Royals,runs,45.0,N,,RE Koertzen,GA Pratapkumar
336001.0,Chennai,2008-05-02,V Sehwag,venue,0,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Delhi Capitals,runs,8.0,N,,BF Bowden,K Hariharan
336002.0,Bangalore,2008-05-03,P Kumar,venue,0,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,field,Royal Challengers Bangalore,runs,5.0,N,,BR Doctrove,RE Koertzen
336003.0,Chandigarh,2008-05-03,IK Pathan,venue,0,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,Kings XI Punjab,runs,9.0,N,,DJ Harper,I Shivram
336004.0,Mumbai,2008-05-04,SM Pollock,venue,0,Mumbai Indians,Delhi Capitals,Delhi Daredevils,field,Mumbai Indians,runs,29.0,N,,IL Howell,RE Koertzen
336005.0,Jaipur,2008-05-04,Sohail Tanvir,venue,0,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,Rajasthan Royals,runs,8.0,N,,Asad Rauf,AV Jayaprakash
336006.0,Bangalore,2008-05-05,S Sreesanth,venue,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,6.0,N,,SJ Davis,BR Doctrove
336007.0,Chennai,2008-05-06,AC Gilchrist,venue,0,Chennai Super Kings,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,runs,7.0,N,,MR Benson,RB Tiffin
336008.0,Mumbai,2008-05-07,A Nehra,venue,0,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Mumbai Indians,runs,7.0,N,,DJ Harper,RE Koertzen
336009.0,Delhi,2008-05-08,MS Dhoni,venue,0,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,runs,4.0,N,,Aleem Dar,RB Tiffin
336010.0,Kolkata,2008-05-08,SC Ganguly,venue,0,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,5.0,N,,Asad Rauf,IL Howell
336011.0,Jaipur,2008-05-09,YK Pathan,venue,0,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,field,Rajasthan Royals,runs,8.0,N,,MR Benson,AM Saheba
336012.0,Chennai,2008-05-10,L Balaji,venue,0,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,Chennai Super Kings,runs,9.0,N,,AV Jayaprakash,AV Jayaprakash
336013.0,Hyderabad,2008-05-11,SC Ganguly,venue,0,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,18.0,N,,IL Howell,BG Jerling
336014.0,Jaipur,2008-05-11,SR Watson,venue,0,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,Rajasthan Royals,runs,23.0,N,,SJ Davis,AM Saheba
336015.0,Chandigarh,2008-05-12,SE Marsh,venue,0,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Kings XI Punjab,runs,3.0,N,,BR Doctrove,RE Koertzen
336016.0,Kolkata,2008-05-13,Shoaib Akhtar,venue,0,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,9.0,N,,Asad Rauf,I Shivram
336017.0,Mumbai,2008-05-14,ST Jayasuriya,venue,0,Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,Mumbai Indians,runs,23.0,N,,BR Doctrove,IL Howell
336018.0,Delhi,2008-05-15,A Mishra,venue,0,Delhi Capitals,Deccan Chargers,Deccan Chargers,field,Delhi Capitals,runs,9.0,N,,BG Jerling,AM Saheba
336019.0,Mumbai,2008-05-16,SM Pollock,venue,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,runs,41.0,N,,BR Doctrove,K Hariharan
336020.0,Delhi,2008-05-17,DPMD Jayawardene,venue,0,Delhi Capitals,Kings XI Punjab,Delhi Daredevils,bat,Kings XI Punjab,runs,12.0,N,,AV Jayaprakash,GA Pratapkumar
336021.0,Jaipur,2008-05-17,GC Smith,venue,0,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajasthan Royals,runs,8.0,N,,BF Bowden,DJ Harper
336022.0,Hyderabad,2008-05-18,DJ Bravo,venue,0,Deccan Chargers,Mumbai Indians,Deccan Chargers,field,Mumbai Indians,runs,6.0,N,D/L,BR Doctrove,RE Koertzen
336023.0,Kolkata,2008-05-18,M Ntini,venue,0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,runs,65.0,N,,Asad Rauf,SL Shastri
336024.0,Bangalore,2008-05-19,SP Goswami,venue,0,Royal Challengers Bangalore,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,25.0,N,,SJ Davis,DJ Harper
336025.0,Kolkata,2008-05-20,YK Pathan,venue,0,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,runs,3.0,N,D/L,BG Jerling,K Hariharan
336026.0,Chennai,2008-05-21,A Kumble,venue,0,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,5.0,N,,DJ Harper,GA Pratapkumar
336027.0,Mumbai,2008-05-21,SE Marsh,venue,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Kings XI Punjab,runs,6.0,N,,BF Bowden,RE Koertzen
336028.0,Chandigarh,2008-05-23,SE Marsh,venue,0,Kings XI Punjab,Deccan Chargers,Kings XI Punjab,field,Kings XI Punjab,runs,1.0,N,,Asad Rauf,GA Pratapkumar
336029.0,Delhi,2008-05-24,KD Karthik,venue,0,Delhi Capitals,Mumbai Indians,Delhi Daredevils,field,Delhi Capitals,runs,14.0,N,,BF Bowden,I Shivram
336031.0,Chennai,2008-05-24,JA Morkel,venue,0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,6.0,N,,DJ Harper,SJ Davis
336032.0,Hyderabad,2008-05-25,R Vinay Kumar,venue,0,Deccan Chargers,Royal Challengers Bangalore,Deccan Chargers,bat,Royal Challengers Bangalore,runs,5.0,N,,Asad Rauf,K Hariharan
336033.0,Kolkata,2008-05-25,Umar Gul,venue,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,Kolkata Knight Riders,runs,10.0,N,,SJ Davis,SL Shastri
336034.0,Jaipur,2008-05-26,Sohail Tanvir,venue,0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Rajasthan Royals,runs,3.0,N,,BF Bowden,SL Shastri
336035.0,Hyderabad,2008-05-27,SK Raina,venue,0,Deccan Chargers,Chennai Super Kings,Deccan Chargers,bat,Chennai Super Kings,runs,3.0,N,,BG Jerling,I Shivram
336036.0,Bangalore,2008-05-28,CRD Fernando,venue,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,5.0,N,,BF Bowden,K Hariharan
336037.0,Chandigarh,2008-05-28,SE Marsh,venue,0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,runs,7.0,N,,SJ Davis,AM Saheba
336038.0,Mumbai,2008-05-30,SR Watson,venue,0,Delhi Capitals,Rajasthan Royals,Delhi Daredevils,field,Rajasthan Royals,runs,105.0,N,,BF Bowden,RE Koertzen
336039.0,Mumbai,2008-05-31,M Ntini,venue,0,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,bat,Chennai Super Kings,runs,9.0,N,,Asad Rauf,DJ Harper
336040.0,Mumbai,2008-06-01,YK Pathan,venue,0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,runs,3.0,N,,BF Bowden,RE Koertzen
392181.0,Cape Town,2009-04-18,SR Tendulkar,venue,1,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,runs,19.0,N,,BR Doctrove,K Hariharan
392182.0,Cape Town,2009-04-18,R Dravid,venue,1,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,75.0,N,,BR Doctrove,RB Tiffin
392183.0,Cape Town,2009-04-19,DL Vettori,venue,1,Delhi Capitals,Kings XI Punjab,Delhi Daredevils,field,Delhi Capitals,runs,10.0,N,D/L,MR Benson,SD Ranade
392184.0,Cape Town,2009-04-19,RP Singh,venue,1,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,bat,Deccan Chargers,runs,8.0,N,,MR Benson,BR Doctrove
392185.0,Port Elizabeth,2009-04-20,M Muralitharan,venue,1,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,92.0,N,,BG Jerling,SJA Taufel
392186.0,Durban,2009-04-21,CH Gayle,venue,1,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,11.0,N,D/L,DJ Harper,SD Ranade
392188.0,Cape Town,2009-04-22,AC Gilchrist,venue,1,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,runs,24.0,N,,M Erasmus,AM Saheba
392189.0,Cape Town,2009-04-23,YK Pathan,venue,1,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,,runs,9.0,N,,MR Benson,SJA Taufel
392190.0,Durban,2009-04-23,AB de Villiers,venue,1,Chennai Super Kings,Delhi Capitals,Delhi Daredevils,bat,Delhi Capitals,runs,,Y,,BR Doctrove,M Erasmus
392191.0,Durban,2009-04-24,RS Bopara,venue,1,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,Kings XI Punjab,runs,7.0,N,,BR Doctrove,TH Wijewardene
392192.0,Durban,2009-04-25,PP Ojha,venue,1,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,Deccan Chargers,runs,12.0,N,,HDPK Dharmasena,SJA Taufel
392194.0,Port Elizabeth,2009-04-26,TM Dilshan,venue,1,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,bat,Delhi Capitals,runs,6.0,N,,S Asnani,BG Jerling
392195.0,Cape Town,2009-04-26,KC Sangakkara,venue,1,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,bat,Kings XI Punjab,runs,27.0,N,,M Erasmus,K Hariharan
392196.0,Durban,2009-04-27,HH Gibbs,venue,1,Chennai Super Kings,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,runs,6.0,N,,IL Howell,TH Wijewardene
392197.0,Port Elizabeth,2009-04-27,SR Tendulkar,venue,1,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,92.0,N,,BG Jerling,RB Tiffin
392198.0,Centurion,2009-04-28,YK Pathan,venue,1,Delhi Capitals,Rajasthan Royals,Delhi Daredevils,bat,Rajasthan Royals,runs,5.0,N,,GAV Baxter,RE Koertzen
392199.0,Durban,2009-04-29,MV Boucher,venue,1,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,bat,Royal Challengers Bangalore,runs,5.0,N,,MR Benson,TH Wijewardene
392200.0,Durban,2009-04-29,KC Sangakkara,venue,1,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,Kings XI Punjab,runs,3.0,N,,MR Benson,SL Shastri
392201.0,Centurion,2009-04-30,DP Nannes,venue,1,Deccan Chargers,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,6.0,N,,GAV Baxter,AM Saheba
392202.0,Centurion,2009-04-30,SK Raina,venue,1,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,runs,38.0,N,,GAV Baxter,RE Koertzen
392203.0,East London,2009-05-01,JP Duminy,venue,1,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,9.0,N,,M Erasmus,SK Tarapore
392204.0,Durban,2009-05-01,Yuvraj Singh,venue,1,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,8.0,N,,HDPK Dharmasena,S Ravi
392205.0,Johannesburg,2009-05-02,SB Jakati,venue,1,Chennai Super Kings,Delhi Capitals,Delhi Daredevils,field,Chennai Super Kings,runs,3.0,N,,DJ Harper,BG Jerling
392206.0,Port Elizabeth,2009-05-02,YK Pathan,venue,1,Deccan Chargers,Rajasthan Royals,Deccan Chargers,bat,Rajasthan Royals,runs,18.0,N,,S Asnani,RE Koertzen
392207.0,Johannesburg,2009-05-03,JH Kallis,venue,1,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,Royal Challengers Bangalore,runs,6.0,N,,RE Koertzen,MR Benson
392208.0,Port Elizabeth,2009-05-03,DPMD Jayawardene,venue,1,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kings XI Punjab,runs,9.0,N,,S Asnani,TH Wijewardene
392209.0,East London,2009-05-04,MS Dhoni,venue,1,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Chennai Super Kings,runs,78.0,N,,BR Doctrove,M Erasmus
392210.0,Durban,2009-05-05,GC Smith,venue,1,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,Rajasthan Royals,runs,78.0,N,,SS Hazare,IL Howell
392211.0,Durban,2009-05-05,G Gambhir,venue,1,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,Delhi Capitals,runs,9.0,N,,GAV Baxter,IL Howell
392212.0,Centurion,2009-05-06,RG Sharma,venue,1,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,Deccan Chargers,runs,19.0,N,,MR Benson,HDPK Dharmasena
392213.0,Centurion,2009-05-07,A Singh,venue,1,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,runs,7.0,N,,K Hariharan,DJ Harper
392214.0,Centurion,2009-05-07,ML Hayden,venue,1,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,12.0,N,D/L,DJ Harper,TH Wijewardene
392215.0,East London,2009-05-08,A Nehra,venue,1,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,Delhi Capitals,runs,7.0,N,,M Erasmus,SK Tarapore
392216.0,Kimberley,2009-05-09,DPMD Jayawardene,venue,1,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,3.0,N,,GAV Baxter,AM Saheba
392217.0,Kimberley,2009-05-09,S Badrinath,venue,1,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,runs,7.0,N,,GAV Baxter,HDPK Dharmasena
392218.0,Port Elizabeth,2009-05-10,JP Duminy,venue,1,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,16.0,N,,BR Doctrove,BG Jerling
392219.0,Johannesburg,2009-05-10,A Mishra,venue,1,Delhi Capitals,Kolkata Knight Riders,Delhi Daredevils,field,Delhi Capitals,runs,7.0,N,,SL Shastri,RB Tiffin
392220.0,Kimberley,2009-05-11,DR Smith,venue,1,Deccan Chargers,Rajasthan Royals,Deccan Chargers,bat,Deccan Chargers,runs,53.0,N,,GAV Baxter,HDPK Dharmasena
392221.0,Centurion,2009-05-12,Harbhajan Singh,venue,1,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,Mumbai Indians,runs,6.0,N,,SS Hazare,SS Hazare
392222.0,Centurion,2009-05-12,LRPL Taylor,venue,1,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,8.0,N,,M Erasmus,RE Koertzen
392223.0,Durban,2009-05-13,R Bhatia,venue,1,Deccan Chargers,Delhi Capitals,Deccan Chargers,field,Delhi Capitals,runs,12.0,N,,DJ Harper,SL Shastri
392224.0,Durban,2009-05-14,LRPL Taylor,venue,1,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,bat,Royal Challengers Bangalore,runs,2.0,N,,BR Doctrove,DJ Harper
392225.0,Durban,2009-05-14,SK Warne,venue,1,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,2.0,N,,BR Doctrove,DJ Harper
392226.0,Bloemfontein,2009-05-15,B Lee,venue,1,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,6.0,N,,HDPK Dharmasena,IL Howell
392227.0,Port Elizabeth,2009-05-16,ML Hayden,venue,1,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Chennai Super Kings,runs,7.0,N,,SK Tarapore,SJA Taufel
392228.0,Johannesburg,2009-05-16,RG Sharma,venue,1,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,field,Deccan Chargers,runs,6.0,N,,RE Koertzen,S Ravi
392229.0,Johannesburg,2009-05-17,Yuvraj Singh,venue,1,Deccan Chargers,Kings XI Punjab,Deccan Chargers,field,Kings XI Punjab,runs,1.0,N,,S Ravi,RB Tiffin
392230.0,Bloemfontein,2009-05-17,AB de Villiers,venue,1,Delhi Capitals,Rajasthan Royals,Delhi Daredevils,bat,Delhi Capitals,runs,14.0,N,,SS Hazare,IL Howell
392231.0,Centurion,2009-05-18,BJ Hodge,venue,1,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Kolkata Knight Riders,runs,7.0,N,,SJA Taufel,RB Tiffin
392232.0,Johannesburg,2009-05-19,JH Kallis,venue,1,Royal Challengers Bangalore,Delhi Capitals,Delhi Daredevils,bat,Royal Challengers Bangalore,runs,7.0,N,,IL Howell,RB Tiffin
392233.0,Durban,2009-05-20,LR Shukla,venue,1,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,4.0,N,,BG Jerling,SJA Taufel
392234.0,Durban,2009-05-20,M Muralitharan,venue,1,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,24.0,N,,BG Jerling,SJA Taufel
392235.0,Centurion,2009-05-21,V Sehwag,venue,1,Delhi Capitals,Mumbai Indians,Delhi Daredevils,field,Delhi Capitals,runs,4.0,N,,IL Howell,S Ravi
392236.0,Centurion,2009-05-21,MK Pandey,venue,1,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,12.0,N,,IL Howell,S Ravi
392237.0,Centurion,2009-05-22,AC Gilchrist,venue,1,Delhi Capitals,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,runs,6.0,N,,BR Doctrove,DJ Harper
392238.0,Johannesburg,2009-05-23,MK Pandey,venue,1,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,6.0,N,,RE Koertzen,SJA Taufel
392239.0,Johannesburg,2009-05-24,A Kumble,venue,1,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,field,Deccan Chargers,runs,6.0,N,,RE Koertzen,SJA Taufel
419106.0,Mumbai,2010-03-12,AD Mathews,venue,0,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,field,Kolkata Knight Riders,runs,11.0,N,,RE Koertzen,RB Tiffin
419107.0,Mumbai,2010-03-13,YK Pathan,venue,0,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Mumbai Indians,runs,4.0,N,,RE Koertzen,RB Tiffin
419108.0,Chandigarh,2010-03-13,G Gambhir,venue,0,Kings XI Punjab,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,5.0,N,,BR Doctrove,S Ravi
419109.0,Kolkata,2010-03-14,MK Tiwary,venue,0,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,7.0,N,,HDPK Dharmasena,AM Saheba
419110.0,Chennai,2010-03-14,WPUJC Vaas,venue,0,Chennai Super Kings,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,runs,31.0,N,,K Hariharan,DJ Harper
419111.0,Ahmedabad,2010-03-15,V Sehwag,venue,0,Rajasthan Royals,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,6.0,N,,BG Jerling,RE Koertzen
419112.0,Bangalore,2010-03-16,JH Kallis,venue,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,bat,Royal Challengers Bangalore,runs,8.0,N,,S Das,DJ Harper
419113.0,Kolkata,2010-03-16,MS Dhoni,venue,0,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,55.0,N,,HDPK Dharmasena,AM Saheba
419114.0,Delhi,2010-03-17,SR Tendulkar,venue,0,Delhi Capitals,Mumbai Indians,Delhi Daredevils,field,Mumbai Indians,runs,98.0,N,,BR Doctrove,SK Tarapore
419115.0,Bangalore,2010-03-18,JH Kallis,venue,0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,10.0,N,,K Hariharan,DJ Harper
419116.0,Delhi,2010-03-19,ML Hayden,venue,0,Delhi Capitals,Chennai Super Kings,Delhi Daredevils,bat,Chennai Super Kings,runs,5.0,N,,BR Doctrove,SK Tarapore
419117.0,Cuttack,2010-03-19,A Symonds,venue,0,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,Deccan Chargers,runs,6.0,N,,BF Bowden,M Erasmus
419118.0,Ahmedabad,2010-03-20,AA Jhunjhunwala,venue,0,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Rajasthan Royals,runs,34.0,N,,RE Koertzen,RB Tiffin
419119.0,Mumbai,2010-03-20,JH Kallis,venue,0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Royal Challengers Bangalore,runs,7.0,N,,HDPK Dharmasena,SS Hazare
419120.0,Cuttack,2010-03-21,A Symonds,venue,0,Deccan Chargers,Delhi Capitals,Deccan Chargers,bat,Deccan Chargers,runs,10.0,N,,BF Bowden,M Erasmus
419121.0,Chennai,2010-03-21,J Theron,venue,0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,,runs,,Y,,K Hariharan,DJ Harper
419122.0,Mumbai,2010-03-22,SR Tendulkar,venue,0,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Mumbai Indians,runs,7.0,N,,SS Hazare,SJA Taufel
419123.0,Bangalore,2010-03-23,RV Uthappa,venue,0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,runs,36.0,N,,RE Koertzen,RB Tiffin
419124.0,Chandigarh,2010-03-24,AC Voges,venue,0,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,Rajasthan Royals,runs,31.0,N,,BR Doctrove,SK Tarapore
419125.0,Mumbai,2010-03-25,SR Tendulkar,venue,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,5.0,N,,AM Saheba,AM Saheba
419126.0,Bangalore,2010-03-25,KM Jadhav,venue,0,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,Delhi Capitals,runs,8.0,N,,BG Jerling,SJA Taufel
419127.0,Ahmedabad,2010-03-26,YK Pathan,venue,0,Rajasthan Royals,Deccan Chargers,Deccan Chargers,bat,Rajasthan Royals,runs,39.0,N,,HDPK Dharmasena,S Ravi
419128.0,Chandigarh,2010-03-27,MK Tiwary,venue,0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,17.0,N,,BR Doctrove,RE Koertzen
419129.0,Mumbai,2010-03-28,Harbhajan Singh,venue,0,Deccan Chargers,Mumbai Indians,Deccan Chargers,field,Mumbai Indians,runs,17.0,N,,S Das,SJA Taufel
419130.0,Ahmedabad,2010-03-28,NV Ojha,venue,0,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Rajasthan Royals,runs,41.0,N,,SS Hazare,K Hariharan
419131.0,Delhi,2010-03-29,DA Warner,venue,0,Delhi Capitals,Kolkata Knight Riders,Delhi Daredevils,bat,Delhi Capitals,runs,40.0,N,,SS Hazare,SJA Taufel
